USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024
5866|1997|Male|under $25,000|Single (no kids)|Current K-12|-1|1|0|-1|0|1|1|0|1|0|-1|0|0|0|1|0|0|-1|0|-1|1|1|1|0|0|1|0|0|0|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|-1|-1|0|-1|0|-1|0|-1|0|1|0|0|0|0|1|1|-1|1|1|1|0|0|-1|0|1|-1|0|1|0|0|0|0|-1|1|0|1|0|1|-1|-1|1|0|-1|1|-1|0|0
5868|1982|Male|$100,001 - $150,000|Married (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|-1|1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|0|0|0|0|1|-1|1|1|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|-1
5877|1972|Male|$75,000 - $100,000|Single (w/kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|1|-1|0|1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|-1|1|1|0|0|0|0|0|0|1|0|0|-1|0
5880|1977|Female|$75,000 - $100,000|Married (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|0|-1|0|0|0|0|0|1|1|-1|1
5883|1981|Female|over $150,000|Single (no kids)|Doctoral Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|1|1|1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5884|1970|Male|over $150,000|Married (w/kids)|Master's Degree|0|-1|-1|0|-1|-1|1|-1|1|-1|1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|-1|1|-1|1|1|-1|-1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-1|1|1|1|1|0|0|0|-1|-1|-1|0|1|1|-1|1|-1|1|-1|0|0|0|0|0|0|0|-1
5903|1993|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|-1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|1
5911|1993|Male|over $150,000|Single (no kids)|Current Undergraduate|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|1|1|1|-1|-1|1|1|-1|-1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1
5912|1991|Male|$25,001 - $50,000|Single (no kids)|Current Undergraduate|0|-1|-1|-1|-1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|1|-1|1|1|-1|-1|1|-1|1|-1|0|1|1|1|1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|0|-1|1|1|0|-1|-1|-1|1|1|1|-1|-1|0|0|0|1|1|-1|0
5917|1976|Female|$75,000 - $100,000|Married (no kids)|Master's Degree|0|0|-1|1|1|-1|1|-1|1|-1|1|1|1|1|-1|-1|1|-1|1|1|-1|1|-1|1|1|1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|-1|-1|1|0|0|0|-1|1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|1|1|1|-1|-1|1|1|-1|-1|1|0|0|-1|1|-1|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|-1
5924|1996|Male|under $25,000|Domestic Partners (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|1|1|1|1|1
5933|1985|Male|$100,001 - $150,000|Single (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|1|-1|1|1|1|-1|1|1|1|0|0|0|0|1|-1|0|0|0|1|-1|0|-1|0|0|0|0|0|-1|0|0|0|0|0|0|1|1|0|0|0|0|1|-1|0|0|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|1|0|0|0|1|1|1|0|0|0
5934|1979|Male|$50,000 - $74,999|Married (no kids)|High School Diploma|1|-1|-1|1|1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|1|-1|-1|1|-1|-1|1|-1|0|0|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|1|1|-1|-1
5941|2000|Female|over $150,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|1|0|0|-1|0|-1|-1|-1|-1|-1|1|1|0|1|-1|-1|1|1|1|1|0|0|1
5948|1999|Male|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|-1|1|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|0|-1|-1|1|1|1|1|-1|1|-1|-1|1|1|-1|-1|1|1|1|1|-1|-1|1|0|1|1|0|0|0
5955|1996|Male|$75,000 - $100,000|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|0|-1|1|1|1|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|-1|0
5958|1997|Male|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|0|1|-1|-1|-1|1|0|0|1|0|0|0|0|0|0|0|-1|1|-1|-1|-1|1|0|-1|0|-1|-1|-1|1|0|0|0|0
5960|1990|Male|over $150,000|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|1|-1|1|1|1|1|-1|-1|-1|1|0|0|-1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|0
5963|1995|Male|$50,000 - $74,999|Domestic Partners (no kids)|Current Undergraduate|-1|-1|1|-1|-1|1|1|-1|1|-1|1|1|1|1|-1|0|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|-1|1|-1|1|-1|1|1|-1|0|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|1|-1|1|0
5965|1996|Male|$75,000 - $100,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|-1|1|1|1|1|1|-1|1|1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|1|1|0|0|1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|1|1|1|1|-1|0
5970|1992|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|0|0|0|0|0|0
5972|1986|Female|$75,000 - $100,000|Married (no kids)|Bachelor's Degree|-1|1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|1|1|1|-1|1|1|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|0|-1|1|1|-1|-1|1|1|-1|1|-1|1|1|1|-1|0
5974|1989|Female|under $25,000|Single (no kids)|Current Undergraduate|0|-1|-1|1|-1|-1|1|1|1|-1|1|1|0|0|0|0|0|0|-1|1|-1|1|-1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|-1|1|1|-1|-1|1|1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|0|0|0|0|-1|0|1|1|-1|-1|1|1|1|1|-1|-1|1|-1|-1|0|0|0|0
5976|1964|Male|$100,001 - $150,000|Married (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|-1|0|0|1|1|1|-1|-1|0|1|0|1|0|-1|-1|0|1|1|0|1|1|1|1|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|0|0|0|0|0|0|0
5980|1995|Male|$75,000 - $100,000|Domestic Partners (w/kids)|High School Diploma|1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|1|0|1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|0|-1|0
5983|1996|Female|$25,001 - $50,000|Single (no kids)|Current K-12|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|-1|1|1|1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|-1|1|1|-1|-1|-1|0
5986|1997|Male|over $150,000|Married (w/kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|-1|-1|-1|1|1|-1|1|-1|-1|0|0|-1|0|0|0|0|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|-1|0|0|0|0|0|1|1|1|-1|-1|1|0|0|0|0|0|0
5990|1999|Male|$50,000 - $74,999|Married (no kids)|Current K-12|-1|1|-1|0|1|1|1|1|-1|-1|1|1|-1|1|1|0|-1|0|1|1|1|-1|1|0|0|-1|-1|1|-1|0|1|-1|-1|1|0|1|0|1|1|0|0|-1|0|0|0|0|-1|0|1|-1|0|-1|1|-1|0|1|0|-1|0|1|0|1|-1|-1|-1|-1|0|0|1|1|1|-1|0|1|0|0|0|0|1|0|0|1|0|0|1|1|0|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0
6000|1976|Male|$25,001 - $50,000|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|-1|-1|0|1|1|1|0|0|0|0|1|-1|0|-1|1|-1|-1|-1|0|0|0|0|0|1|-1|0|0|0|0|0|-1|0|-1|1|-1|1|0|0|0|0
6006|1989|Female|$25,001 - $50,000|Single (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|-1|1|1|1|-1|-1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|-1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0
6016|1977|Male|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|-1|0|-1|-1|0|0|1|-1|-1|0|-1|1|1|1|1|1|0|0|0|0|0|0|0|0|0
6018|1980|Male|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|-1|-1|1|-1|-1|0|-1|1|0|-1|-1|0|1|-1|-1|-1|1|1|-1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|-1|0|0|1|-1|0|-1|0|0|0|0|-1|-1|0|1|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6020|1987|Male|over $150,000|Single (no kids)|Current Undergraduate|0|0|-1|0|0|-1|0|-1|1|0|1|1|1|1|-1|1|-1|-1|-1|0|0|-1|1|-1|0|1|-1|-1|0|0|-1|-1|0|0|0|0|1|-1|-1|-1|-1|-1|1|1|0|0|0|1|-1|-1|-1|1|1|-1|-1|0|-1|1|1|1|-1|-1|0|1|-1|-1|1|0|1|1|-1|0|0|0|0|0|0|1|0|0|1|0|-1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
6023|1978|Female|$75,000 - $100,000|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|-1|1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6024|1977|Male|over $150,000|Married (w/kids)|Doctoral Degree|0|0|0|0|0|0|0|0|1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6026|1996|Female|$75,000 - $100,000|Single (no kids)|Current K-12|-1|-1|-1|-1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|-1|1|1|-1|1|-1|1|1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|-1|1|1|1|1|1|1|1|-1|1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0
6028|1992|Male|under $25,000|Single (no kids)|Current Undergraduate|0|-1|0|0|0|0|0|0|0|0|-1|1|1|1|1|-1|-1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|1|1|1|-1|1|0|0|0|-1|-1|-1|1|-1|-1|0|0|0|0|0|0|0|-1|-1|1|-1|0|-1|-1|1|1|0|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6033|1996|Female|$100,001 - $150,000|Single (no kids)|Current Undergraduate|0|0|1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|1|-1|0|0|1|0|0|0|1|1|1|-1|-1|1|0|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0
6035|1970|Female|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|0|0|0|0|0|0|1|1|-1|1|-1|1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6041|2000|Male|under $25,000|Single (no kids)|Current K-12|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|0|0|0|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6054|1999|Male|under $25,000|Single (no kids)|Current K-12|0|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6057|1937|Female|$25,001 - $50,000|Married (no kids)|Bachelor's Degree|0|0|0|0|-1|1|1|-1|1|-1|-1|-1|0|-1|0|-1|-1|-1|0|1|1|1|-1|1|-1|-1|1|0|-1|-1|1|1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|0|1|-1|-1|0|0|0|1|0|0|1|-1|1|0|-1|0|1|-1|1|-1|-1|-1|1|1|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6059|1989|Male|under $25,000|Single (no kids)|Current Undergraduate|0|-1|-1|-1|1|1|1|1|-1|1|-1|1|1|1|1|1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|1|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6060|1967|Male|over $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6064|1975|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|-1|-1|-1|1|-1|-1|1|0|1|-1|1|-1|1|0|1|-1|-1|0|-1|-1|-1|0|0|0|0|0|0|0|1|0|0|1|1|1|1|0|-1|0|1|1|0|1|-1|-1|0|1|0|1|-1|1|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6067|1997|Female|$100,001 - $150,000|Married (w/kids)|Current K-12|1|1|0|0|1|-1|1|-1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|1|0|1|1|1|0|1|0|1|0|0|-1|0|0|-1|0|1|-1|0|0|0|0|0|1|0|-1|-1|1|1|-1|1|-1|-1|-1|0|-1|1|1|0|0|1|1|1|-1|0|-1|0|-1|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6071|1957|Female|$50,000 - $74,999|Single (no kids)|Associate's Degree|0|0|0|0|-1|0|1|-1|0|-1|-1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|-1|-1|-1|0|0|1|0|0|1|0|1|-1|-1|0|1|0|0|0|0|0|0|0|0|0|-1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6074|1996|Male|$75,000 - $100,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|0|0|-1|1|0|-1|1|-1|1|-1|0|0|-1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6075|1996|Male|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|1|1|1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6077|1996|Male|$100,001 - $150,000|Married (w/kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|0|-1|0|0|0|0|0|0|-1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6087|1994|Male|$50,000 - $74,999|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|1|-1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6094|1990|Male|under $25,000|Single (no kids)|Associate's Degree|0|0|0|0|0|-1|1|-1|-1|-1|1|-1|-1|1|1|0|0|0|0|0|0|1|1|1|-1|-1|0|0|0|0|0|0|0|0|1|0|0|0|0|-1|-1|1|1|-1|0|0|-1|-1|1|-1|1|1|1|-1|1|1|1|1|-1|0|-1|-1|1|1|-1|1|0|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
